State	series_id	year	month	value	month_year
Georgia	LAUCN130230000000006          	2018	6	4613.0	06_2018
Georgia	LAUCN130230000000006          	2019	6	4634.0	06_2019
Georgia	LAUCN130230000000006          	2020	6	4424.0	06_2020
Georgia	LAUCN130250000000003          	2015	6	7.8	06_2015
Georgia	LAUCN130250000000003          	2016	6	7.1	06_2016
Georgia	LAUCN130250000000003          	2017	6	5.9	06_2017
Georgia	LAUCN130250000000003          	2018	6	5.0	06_2018
Georgia	LAUCN130250000000003          	2019	6	4.5	06_2019
Georgia	LAUCN130250000000003          	2020	6	6.4	06_2020
Georgia	LAUCN130250000000004          	2015	6	543.0	06_2015
Georgia	LAUCN130250000000004          	2016	6	517.0	06_2016
Georgia	LAUCN130250000000004          	2017	6	446.0	06_2017
Georgia	LAUCN130250000000004          	2018	6	381.0	06_2018
Georgia	LAUCN130250000000004          	2019	6	326.0	06_2019
Georgia	LAUCN130250000000004          	2020	6	446.0	06_2020
Georgia	LAUCN130250000000005          	2015	6	6397.0	06_2015
Georgia	LAUCN130250000000005          	2016	6	6769.0	06_2016
Georgia	LAUCN130250000000005          	2017	6	7092.0	06_2017
Georgia	LAUCN130250000000005          	2018	6	7171.0	06_2018
Georgia	LAUCN130250000000005          	2019	6	6914.0	06_2019
Georgia	LAUCN130250000000005          	2020	6	6502.0	06_2020
Georgia	LAUCN130250000000006          	2015	6	6940.0	06_2015
Georgia	LAUCN130250000000006          	2016	6	7286.0	06_2016
Georgia	LAUCN130250000000006          	2017	6	7538.0	06_2017
Georgia	LAUCN130250000000006          	2018	6	7552.0	06_2018
Georgia	LAUCN130250000000006          	2019	6	7240.0	06_2019
Georgia	LAUCN130250000000006          	2020	6	6948.0	06_2020
Georgia	LAUCN130270000000003          	2015	6	6.5	06_2015
Georgia	LAUCN130270000000003          	2016	6	5.6	06_2016
Georgia	LAUCN130270000000003          	2017	6	4.7	06_2017
Georgia	LAUCN130270000000003          	2018	6	4.2	06_2018
Georgia	LAUCN130270000000003          	2019	6	3.9	06_2019
Georgia	LAUCN130270000000003          	2020	6	6.0	06_2020
Georgia	LAUCN130270000000004          	2015	6	446.0	06_2015
Georgia	LAUCN130270000000004          	2016	6	397.0	06_2016
Georgia	LAUCN130270000000004          	2017	6	335.0	06_2017
Georgia	LAUCN130270000000004          	2018	6	298.0	06_2018
Georgia	LAUCN130270000000004          	2019	6	260.0	06_2019
Georgia	LAUCN130270000000004          	2020	6	392.0	06_2020
Georgia	LAUCN130270000000005          	2015	6	6383.0	06_2015
Georgia	LAUCN130270000000005          	2016	6	6703.0	06_2016
Georgia	LAUCN130270000000005          	2017	6	6864.0	06_2017
Georgia	LAUCN130270000000005          	2018	6	6730.0	06_2018
Georgia	LAUCN130270000000005          	2019	6	6450.0	06_2019
Georgia	LAUCN130270000000005          	2020	6	6156.0	06_2020
Georgia	LAUCN130270000000006          	2015	6	6829.0	06_2015
Georgia	LAUCN130270000000006          	2016	6	7100.0	06_2016
Georgia	LAUCN130270000000006          	2017	6	7199.0	06_2017
Georgia	LAUCN130270000000006          	2018	6	7028.0	06_2018
Georgia	LAUCN130270000000006          	2019	6	6710.0	06_2019
Georgia	LAUCN130270000000006          	2020	6	6548.0	06_2020
Georgia	LAUCN130290000000003          	2015	6	5.7	06_2015
Georgia	LAUCN130290000000003          	2016	6	5.3	06_2016
Georgia	LAUCN130290000000003          	2017	6	4.6	06_2017
Georgia	LAUCN130290000000003          	2018	6	3.9	06_2018
Georgia	LAUCN130290000000003          	2019	6	3.3	06_2019
Georgia	LAUCN130290000000003          	2020	6	6.7	06_2020
Georgia	LAUCN130290000000004          	2015	6	925.0	06_2015
Georgia	LAUCN130290000000004          	2016	6	904.0	06_2016
Georgia	LAUCN130290000000004          	2017	6	818.0	06_2017
Georgia	LAUCN130290000000004          	2018	6	722.0	06_2018
Georgia	LAUCN130290000000004          	2019	6	633.0	06_2019
Georgia	LAUCN130290000000004          	2020	6	1235.0	06_2020
Georgia	LAUCN130290000000005          	2015	6	15178.0	06_2015
Georgia	LAUCN130290000000005          	2016	6	16141.0	06_2016
Georgia	LAUCN130290000000005          	2017	6	17047.0	06_2017
Georgia	LAUCN130290000000005          	2018	6	17801.0	06_2018
Georgia	LAUCN130290000000005          	2019	6	18591.0	06_2019
Georgia	LAUCN130290000000005          	2020	6	17321.0	06_2020
Georgia	LAUCN130290000000006          	2015	6	16103.0	06_2015
Georgia	LAUCN130290000000006          	2016	6	17045.0	06_2016
Georgia	LAUCN130290000000006          	2017	6	17865.0	06_2017
Georgia	LAUCN130290000000006          	2018	6	18523.0	06_2018
Georgia	LAUCN130290000000006          	2019	6	19224.0	06_2019
Georgia	LAUCN130290000000006          	2020	6	18556.0	06_2020
Georgia	LAUCN130310000000003          	2015	6	7.1	06_2015
Georgia	LAUCN130310000000003          	2016	6	6.7	06_2016
Georgia	LAUCN130310000000003          	2017	6	5.9	06_2017
Georgia	LAUCN130310000000003          	2018	6	5.1	06_2018
Georgia	LAUCN130310000000003          	2019	6	4.8	06_2019
Georgia	LAUCN130310000000003          	2020	6	8.5	06_2020
Georgia	LAUCN130310000000004          	2015	6	2444.0	06_2015
Georgia	LAUCN130310000000004          	2016	6	2408.0	06_2016
Georgia	LAUCN130310000000004          	2017	6	2173.0	06_2017
Georgia	LAUCN130310000000004          	2018	6	1874.0	06_2018
Georgia	LAUCN130310000000004          	2019	6	1768.0	06_2019
Georgia	LAUCN130310000000004          	2020	6	3066.0	06_2020
Georgia	LAUCN130310000000005          	2015	6	31906.0	06_2015
Georgia	LAUCN130310000000005          	2016	6	33524.0	06_2016
Georgia	LAUCN130310000000005          	2017	6	34415.0	06_2017
Georgia	LAUCN130310000000005          	2018	6	35096.0	06_2018
Georgia	LAUCN130310000000005          	2019	6	35351.0	06_2019
Georgia	LAUCN130310000000005          	2020	6	33187.0	06_2020
Georgia	LAUCN130310000000006          	2015	6	34350.0	06_2015
Georgia	LAUCN130310000000006          	2016	6	35932.0	06_2016
Georgia	LAUCN130310000000006          	2017	6	36588.0	06_2017
Georgia	LAUCN130310000000006          	2018	6	36970.0	06_2018
Georgia	LAUCN130310000000006          	2019	6	37119.0	06_2019
Georgia	LAUCN130310000000006          	2020	6	36253.0	06_2020
Georgia	LAUCN130330000000003          	2015	6	8.7	06_2015
Georgia	LAUCN130330000000003          	2016	6	7.7	06_2016
Georgia	LAUCN130330000000003          	2017	6	7.2	06_2017
Georgia	LAUCN130330000000003          	2018	6	6.6	06_2018
Georgia	LAUCN130330000000003          	2019	6	5.6	06_2019
Georgia	LAUCN130330000000003          	2020	6	8.7	06_2020
Georgia	LAUCN130330000000004          	2015	6	786.0	06_2015
Georgia	LAUCN130330000000004          	2016	6	707.0	06_2016
Georgia	LAUCN130330000000004          	2017	6	678.0	06_2017
Georgia	LAUCN130330000000004          	2018	6	622.0	06_2018
Georgia	LAUCN130330000000004          	2019	6	512.0	06_2019
Georgia	LAUCN130330000000004          	2020	6	772.0	06_2020
Georgia	LAUCN130330000000005          	2015	6	8260.0	06_2015
Georgia	LAUCN130330000000005          	2016	6	8524.0	06_2016
Georgia	LAUCN130330000000005          	2017	6	8725.0	06_2017
Georgia	LAUCN130330000000005          	2018	6	8757.0	06_2018
Georgia	LAUCN130330000000005          	2019	6	8587.0	06_2019
Georgia	LAUCN130330000000005          	2020	6	8142.0	06_2020
Georgia	LAUCN130330000000006          	2015	6	9046.0	06_2015
Georgia	LAUCN130330000000006          	2016	6	9231.0	06_2016
Georgia	LAUCN130330000000006          	2017	6	9403.0	06_2017
Georgia	LAUCN130330000000006          	2018	6	9379.0	06_2018
Georgia	LAUCN130330000000006          	2019	6	9099.0	06_2019
Georgia	LAUCN130330000000006          	2020	6	8914.0	06_2020
Georgia	LAUCN130350000000003          	2015	6	6.9	06_2015
Georgia	LAUCN130350000000003          	2016	6	5.8	06_2016
Georgia	LAUCN130350000000003          	2017	6	5.0	06_2017
Georgia	LAUCN130350000000003          	2018	6	4.5	06_2018
Georgia	LAUCN130350000000003          	2019	6	3.8	06_2019
Georgia	LAUCN130350000000003          	2020	6	8.1	06_2020
Georgia	LAUCN130350000000004          	2015	6	693.0	06_2015
Georgia	LAUCN130350000000004          	2016	6	603.0	06_2016
Georgia	LAUCN130350000000004          	2017	6	536.0	06_2017
Georgia	LAUCN130350000000004          	2018	6	484.0	06_2018
Georgia	LAUCN130350000000004          	2019	6	422.0	06_2019
Georgia	LAUCN130350000000004          	2020	6	860.0	06_2020
Georgia	LAUCN130350000000005          	2015	6	9331.0	06_2015
Georgia	LAUCN130350000000005          	2016	6	9754.0	06_2016
Georgia	LAUCN130350000000005          	2017	6	10176.0	06_2017
Georgia	LAUCN130350000000005          	2018	6	10294.0	06_2018
Georgia	LAUCN130350000000005          	2019	6	10603.0	06_2019
Georgia	LAUCN130350000000005          	2020	6	9783.0	06_2020
Georgia	LAUCN130350000000006          	2015	6	10024.0	06_2015
Georgia	LAUCN130350000000006          	2016	6	10357.0	06_2016
Georgia	LAUCN130350000000006          	2017	6	10712.0	06_2017
Georgia	LAUCN130350000000006          	2018	6	10778.0	06_2018
Georgia	LAUCN130350000000006          	2019	6	11025.0	06_2019
Georgia	LAUCN130350000000006          	2020	6	10643.0	06_2020
Georgia	LAUCN130370000000003          	2015	6	6.9	06_2015
Georgia	LAUCN130370000000003          	2016	6	5.7	06_2016
Georgia	LAUCN130370000000003          	2017	6	5.6	06_2017
Georgia	LAUCN130370000000003          	2018	6	4.9	06_2018
Georgia	LAUCN130370000000003          	2019	6	4.0	06_2019
Georgia	LAUCN130370000000003          	2020	6	6.5	06_2020
Georgia	LAUCN130370000000004          	2015	6	145.0	06_2015
Georgia	LAUCN130370000000004          	2016	6	128.0	06_2016
Georgia	LAUCN130370000000004          	2017	6	129.0	06_2017
Georgia	LAUCN130370000000004          	2018	6	113.0	06_2018
Georgia	LAUCN130370000000004          	2019	6	85.0	06_2019
Georgia	LAUCN130370000000004          	2020	6	142.0	06_2020
Georgia	LAUCN130370000000005          	2015	6	1966.0	06_2015
Georgia	LAUCN130370000000005          	2016	6	2106.0	06_2016
Georgia	LAUCN130370000000005          	2017	6	2188.0	06_2017
Georgia	LAUCN130370000000005          	2018	6	2179.0	06_2018
Georgia	LAUCN130370000000005          	2019	6	2028.0	06_2019
Georgia	LAUCN130370000000005          	2020	6	2043.0	06_2020
Georgia	LAUCN130370000000006          	2015	6	2111.0	06_2015
Georgia	LAUCN130370000000006          	2016	6	2234.0	06_2016
Georgia	LAUCN130370000000006          	2017	6	2317.0	06_2017
Georgia	LAUCN130370000000006          	2018	6	2292.0	06_2018
Georgia	LAUCN130370000000006          	2019	6	2113.0	06_2019
Georgia	LAUCN130370000000006          	2020	6	2185.0	06_2020
Georgia	LAUCN130390000000003          	2015	6	6.1	06_2015
Georgia	LAUCN130390000000003          	2016	6	6.2	06_2016
Georgia	LAUCN130390000000003          	2017	6	5.3	06_2017
Georgia	LAUCN130390000000003          	2018	6	4.6	06_2018
Georgia	LAUCN130390000000003          	2019	6	4.0	06_2019
Georgia	LAUCN130390000000003          	2020	6	5.7	06_2020
Georgia	LAUCN130390000000004          	2015	6	1353.0	06_2015
Georgia	LAUCN130390000000004          	2016	6	1263.0	06_2016
Georgia	LAUCN130390000000004          	2017	6	1122.0	06_2017
Georgia	LAUCN130390000000004          	2018	6	965.0	06_2018
Georgia	LAUCN130390000000004          	2019	6	863.0	06_2019
Georgia	LAUCN130390000000004          	2020	6	1181.0	06_2020
Georgia	LAUCN130390000000005          	2015	6	20827.0	06_2015
Georgia	LAUCN130390000000005          	2016	6	19141.0	06_2016
Georgia	LAUCN130390000000005          	2017	6	19926.0	06_2017
Georgia	LAUCN130390000000005          	2018	6	20115.0	06_2018
Georgia	LAUCN130390000000005          	2019	6	20558.0	06_2019
Georgia	LAUCN130390000000005          	2020	6	19661.0	06_2020
Georgia	LAUCN130390000000006          	2015	6	22180.0	06_2015
Georgia	LAUCN130390000000006          	2016	6	20404.0	06_2016
Georgia	LAUCN130390000000006          	2017	6	21048.0	06_2017
Georgia	LAUCN130390000000006          	2018	6	21080.0	06_2018
Georgia	LAUCN130390000000006          	2019	6	21421.0	06_2019
Georgia	LAUCN130390000000006          	2020	6	20842.0	06_2020
Georgia	LAUCN130430000000003          	2015	6	6.0	06_2015
Georgia	LAUCN130430000000003          	2016	6	5.1	06_2016
Georgia	LAUCN130430000000003          	2017	6	4.4	06_2017
Georgia	LAUCN130430000000003          	2018	6	3.8	06_2018
Georgia	LAUCN130430000000003          	2019	6	3.1	06_2019
Georgia	LAUCN130430000000003          	2020	6	5.1	06_2020
Georgia	LAUCN130430000000004          	2015	6	300.0	06_2015
Georgia	LAUCN130430000000004          	2016	6	266.0	06_2016
Georgia	LAUCN130430000000004          	2017	6	235.0	06_2017
Georgia	LAUCN130430000000004          	2018	6	206.0	06_2018
Georgia	LAUCN130430000000004          	2019	6	174.0	06_2019
Georgia	LAUCN130430000000004          	2020	6	291.0	06_2020
Georgia	LAUCN130430000000005          	2015	6	4734.0	06_2015
Georgia	LAUCN130430000000005          	2016	6	4905.0	06_2016
Georgia	LAUCN130430000000005          	2017	6	5127.0	06_2017
Georgia	LAUCN130430000000005          	2018	6	5223.0	06_2018
Georgia	LAUCN130430000000005          	2019	6	5370.0	06_2019
Georgia	LAUCN130430000000005          	2020	6	5411.0	06_2020
Georgia	LAUCN130430000000006          	2015	6	5034.0	06_2015
Georgia	LAUCN130430000000006          	2016	6	5171.0	06_2016
Georgia	LAUCN130430000000006          	2017	6	5362.0	06_2017
Georgia	LAUCN130430000000006          	2018	6	5429.0	06_2018
Georgia	LAUCN130430000000006          	2019	6	5544.0	06_2019
Georgia	LAUCN130430000000006          	2020	6	5702.0	06_2020
Georgia	LAUCN130450000000003          	2015	6	7.4	06_2015
Georgia	LAUCN130450000000003          	2016	6	6.6	06_2016
Georgia	LAUCN130450000000003          	2017	6	5.5	06_2017
Georgia	LAUCN130450000000003          	2018	6	4.5	06_2018
Georgia	LAUCN130450000000003          	2019	6	4.1	06_2019
Georgia	LAUCN130450000000003          	2020	6	8.2	06_2020
Georgia	LAUCN130450000000004          	2015	6	3827.0	06_2015
Georgia	LAUCN130450000000004          	2016	6	3532.0	06_2016
Georgia	LAUCN130450000000004          	2017	6	3056.0	06_2017
Georgia	LAUCN130450000000004          	2018	6	2519.0	06_2018
Georgia	LAUCN130450000000004          	2019	6	2287.0	06_2019
Georgia	LAUCN130450000000004          	2020	6	4412.0	06_2020
Georgia	LAUCN130450000000005          	2015	6	47703.0	06_2015
Georgia	LAUCN130450000000005          	2016	6	50175.0	06_2016
Georgia	LAUCN130450000000005          	2017	6	52509.0	06_2017
Georgia	LAUCN130450000000005          	2018	6	52904.0	06_2018
Georgia	LAUCN130450000000005          	2019	6	53664.0	06_2019
Georgia	LAUCN130450000000005          	2020	6	49185.0	06_2020
Georgia	LAUCN130450000000006          	2015	6	51530.0	06_2015
Georgia	LAUCN130450000000006          	2016	6	53707.0	06_2016
Georgia	LAUCN130450000000006          	2017	6	55565.0	06_2017
Georgia	LAUCN130450000000006          	2018	6	55423.0	06_2018
Georgia	LAUCN130450000000006          	2019	6	55951.0	06_2019
Georgia	LAUCN130450000000006          	2020	6	53597.0	06_2020
Georgia	LAUCN130470000000003          	2015	6	5.7	06_2015
Georgia	LAUCN130470000000003          	2016	6	5.2	06_2016
Georgia	LAUCN130470000000003          	2017	6	4.5	06_2017
Georgia	LAUCN130470000000003          	2018	6	3.9	06_2018
Georgia	LAUCN130470000000003          	2019	6	3.4	06_2019
Georgia	LAUCN130470000000003          	2020	6	5.5	06_2020
Georgia	LAUCN130470000000004          	2015	6	1760.0	06_2015
Georgia	LAUCN130470000000004          	2016	6	1658.0	06_2016
Georgia	LAUCN130470000000004          	2017	6	1507.0	06_2017
Georgia	LAUCN130470000000004          	2018	6	1317.0	06_2018
Georgia	LAUCN130470000000004          	2019	6	1129.0	06_2019
Georgia	LAUCN130470000000004          	2020	6	1747.0	06_2020
Georgia	LAUCN130470000000005          	2015	6	29328.0	06_2015
Georgia	LAUCN130470000000005          	2016	6	30497.0	06_2016
Georgia	LAUCN130470000000005          	2017	6	31820.0	06_2017
Georgia	LAUCN130470000000005          	2018	6	32503.0	06_2018
Georgia	LAUCN130470000000005          	2019	6	32438.0	06_2019
Georgia	LAUCN130470000000005          	2020	6	30189.0	06_2020
Georgia	LAUCN130470000000006          	2015	6	31088.0	06_2015
Georgia	LAUCN130470000000006          	2016	6	32155.0	06_2016
Georgia	LAUCN130470000000006          	2017	6	33327.0	06_2017
Georgia	LAUCN130470000000006          	2018	6	33820.0	06_2018
Georgia	LAUCN130470000000006          	2019	6	33567.0	06_2019
Georgia	LAUCN130470000000006          	2020	6	31936.0	06_2020
Georgia	LAUCN130490000000003          	2015	6	6.7	06_2015
Georgia	LAUCN130490000000003          	2016	6	6.2	06_2016
Georgia	LAUCN130490000000003          	2017	6	5.4	06_2017
Georgia	LAUCN130490000000003          	2018	6	4.9	06_2018
Georgia	LAUCN130490000000003          	2019	6	4.4	06_2019
Georgia	LAUCN130490000000003          	2020	6	4.3	06_2020
Georgia	LAUCN130490000000004          	2015	6	320.0	06_2015
Georgia	LAUCN130490000000004          	2016	6	297.0	06_2016
Georgia	LAUCN130490000000004          	2017	6	264.0	06_2017
Georgia	LAUCN130490000000004          	2018	6	237.0	06_2018
Georgia	LAUCN130490000000004          	2019	6	212.0	06_2019
Georgia	LAUCN130490000000004          	2020	6	203.0	06_2020
Georgia	LAUCN130490000000005          	2015	6	4431.0	06_2015
Georgia	LAUCN130490000000005          	2016	6	4503.0	06_2016
Georgia	LAUCN130490000000005          	2017	6	4625.0	06_2017
Georgia	LAUCN130490000000005          	2018	6	4621.0	06_2018
Georgia	LAUCN130490000000005          	2019	6	4649.0	06_2019
Georgia	LAUCN130490000000005          	2020	6	4566.0	06_2020
Georgia	LAUCN130490000000006          	2015	6	4751.0	06_2015
Georgia	LAUCN130490000000006          	2016	6	4800.0	06_2016
Georgia	LAUCN130490000000006          	2017	6	4889.0	06_2017
Georgia	LAUCN130490000000006          	2018	6	4858.0	06_2018
Georgia	LAUCN130490000000006          	2019	6	4861.0	06_2019
Georgia	LAUCN130490000000006          	2020	6	4769.0	06_2020
Georgia	LAUCN130510000000003          	2015	6	6.4	06_2015
Georgia	LAUCN130510000000003          	2016	6	5.7	06_2016
Georgia	LAUCN130510000000003          	2017	6	4.8	06_2017
Georgia	LAUCN130510000000003          	2018	6	4.2	06_2018
Georgia	LAUCN130510000000003          	2019	6	3.7	06_2019
Georgia	LAUCN130510000000003          	2020	6	10.2	06_2020
Georgia	LAUCN130510000000004          	2015	6	8477.0	06_2015
Georgia	LAUCN130510000000004          	2016	6	7807.0	06_2016
Georgia	LAUCN130510000000004          	2017	6	6800.0	06_2017
Georgia	LAUCN130510000000004          	2018	6	5905.0	06_2018
Georgia	LAUCN130510000000004          	2019	6	5226.0	06_2019
Georgia	LAUCN130510000000004          	2020	6	14026.0	06_2020
