Product Id,Zip Code,Nearby Target Address,Store Pickup Availability,Availiable Qty
79566326,07726,"{'address_line1': '56 NJ-36', 'city': 'Eatontown', 'postal_code': '07724-2508', 'state': 'New Jersey'}",IN_STOCK,3.0
79566326,07726,"{'address_line1': '2331 Route 66', 'city': 'Ocean', 'postal_code': '07712-3961', 'state': 'New Jersey'}",IN_STOCK,3.0
79566326,07726,"{'address_line1': '2900 Veterans Rd W', 'city': 'Staten Island', 'postal_code': '10309-2500', 'state': 'New York'}",IN_STOCK,10.0
79566326,07726,"{'address_line1': '1825 NJ-35', 'city': 'Wall Township', 'postal_code': '07719-3541', 'state': 'New Jersey'}",IN_STOCK,4.0
79566326,07726,"{'address_line1': '100 Parsonage Rd', 'city': 'Edison', 'postal_code': '08837-2424', 'state': 'New Jersey'}",IN_STOCK,2.0
79566326,07726,"{'address_line1': '500 Nassau Park Blvd', 'city': 'Princeton', 'postal_code': '08540-5991', 'state': 'New Jersey'}",IN_STOCK,3.0
79566326,07726,"{'address_line1': '5000 Hadley Center Dr', 'city': 'South Plainfield', 'postal_code': '07080-1135', 'state': 'New Jersey'}",IN_STOCK,3.0
79566326,07726,"{'address_line1': '570 Route 70', 'city': 'Brick', 'postal_code': '08723-4014', 'state': 'New Jersey'}",IN_STOCK,4.0
79566326,07726,"{'address_line1': '2873 Richmond Ave', 'city': 'Staten Island', 'postal_code': '10314-5811', 'state': 'New York'}",IN_STOCK,5.0
79566326,07726,"{'address_line1': '200 Promenade Blvd', 'city': 'Bridgewater', 'postal_code': '08807-3456', 'state': 'New Jersey'}",IN_STOCK,3.0
79566326,07726,"{'address_line1': '1331 Hooper Ave', 'city': 'Toms River', 'postal_code': '08753-2822', 'state': 'New Jersey'}",IN_STOCK,7.0
79566326,07726,"{'address_line1': '621 W Edgar Rd', 'city': 'Linden', 'postal_code': '07036-3203', 'state': 'New Jersey'}",IN_STOCK,4.0
79566326,07726,"{'address_line1': '45 Central Ave', 'city': 'Clark', 'postal_code': '07066-1421', 'state': 'New Jersey'}",IN_STOCK,2.0
15124008,11421,"{'address_line1': '7000 AUSTIN ST', 'city': 'FOREST HILLS', 'postal_code': '11375-1022', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,11421,"{'address_line1': '519 Gateway Dr', 'city': 'Brooklyn', 'postal_code': '11239-2801', 'state': 'New York'}",IN_STOCK,5.0
15124008,11421,"{'address_line1': '8801 Queens Blvd', 'city': 'Elmhurst', 'postal_code': '11373-4449', 'state': 'New York'}",IN_STOCK,2.0
15124008,11421,"{'address_line1': '160-08 Jamaica Ave', 'city': 'Jamaica', 'postal_code': '11432-6110', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,11421,"{'address_line1': '40-25 82nd St', 'city': 'Elmhurst', 'postal_code': '11373-1304', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,11421,"{'address_line1': '4024 College Point Blvd', 'city': 'Flushing', 'postal_code': '11354-5112', 'state': 'New York'}",IN_STOCK,1.0
15124008,11421,"{'address_line1': '5200 Kings Hwy, Ste A', 'city': 'Brooklyn', 'postal_code': '11234-1130', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,11421,"{'address_line1': '25-01 Jackson Ave', 'city': 'Long Island City', 'postal_code': '11101-5095', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,11421,"{'address_line1': '2101 Church Ave', 'city': 'Brooklyn', 'postal_code': '11226-4363', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,11421,"{'address_line1': '1598 Flatbush Ave', 'city': 'Brooklyn', 'postal_code': '11210-3036', 'state': 'New York'}",IN_STOCK,2.0
15124008,11421,"{'address_line1': '139 Flatbush Ave', 'city': 'Brooklyn', 'postal_code': '11217-1403', 'state': 'New York'}",IN_STOCK,5.0
15124008,11421,"{'address_line1': '13505 20th Ave', 'city': 'College Point', 'postal_code': '11356-2446', 'state': 'New York'}",IN_STOCK,4.0
15124008,11421,"{'address_line1': '445 Albee Square West', 'city': 'BROOKLYN', 'postal_code': '11201-3016', 'state': 'New York'}",IN_STOCK,4.0
15124008,11421,"{'address_line1': '500 E 14th St', 'city': 'New York', 'postal_code': '10009-3336', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,11421,"{'address_line1': '400 Grand St', 'city': 'New York', 'postal_code': '10002-3949', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,11421,"{'address_line1': '512 2nd Ave', 'city': 'New York', 'postal_code': '10016-8604', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,11421,"{'address_line1': '500 W Sunrise Hwy', 'city': 'Valley Stream', 'postal_code': '11581-1001', 'state': 'New York'}",IN_STOCK,7.0
15124008,11421,"{'address_line1': '1201 3rd Ave', 'city': 'New York', 'postal_code': '10021-5401', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,11421,"{'address_line1': '345 Rockaway Tpke', 'city': 'Lawrence', 'postal_code': '11559-1048', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,11421,"{'address_line1': '600 Broadway', 'city': 'New York City', 'postal_code': '10012-3206', 'state': 'New York'}",UNAVAILABLE,0.0
15124008,01089,"{'address_line1': '50 Holyoke St', 'city': 'Holyoke', 'postal_code': '01040-2709', 'state': 'Massachusetts'}",IN_STOCK,3.0
15124008,01089,"{'address_line1': '90 Elm St', 'city': 'Enfield', 'postal_code': '06082-3770', 'state': 'Connecticut'}",IN_STOCK,3.0
15124008,01089,"{'address_line1': '1075 Kennedy Rd', 'city': 'Windsor', 'postal_code': '06095-1308', 'state': 'Connecticut'}",IN_STOCK,9.0
15124008,01089,"{'address_line1': '367 Russell St', 'city': 'Hadley', 'postal_code': '01035-9456', 'state': 'Massachusetts'}",IN_STOCK,10.0
15124008,01089,"{'address_line1': '125 Buckland Hills Dr', 'city': 'Manchester', 'postal_code': '06042-8701', 'state': 'Connecticut'}",IN_STOCK,7.0
15124008,01089,"{'address_line1': '333 N Main St, STE 10', 'city': 'West Hartford', 'postal_code': '06117-2506', 'state': 'Connecticut'}",UNAVAILABLE,0.0
15124008,01089,"{'address_line1': '475 Hartford Rd', 'city': 'New Britain', 'postal_code': '06053-1524', 'state': 'Connecticut'}",IN_STOCK,6.0
15124008,01089,"{'address_line1': '1922 E Main St', 'city': 'Torrington', 'postal_code': '06790-3101', 'state': 'Connecticut'}",IN_STOCK,1.0
15124008,01089,"{'address_line1': '3265 Berlin Turnpike', 'city': 'Newington', 'postal_code': '06111-5101', 'state': 'Connecticut'}",IN_STOCK,5.0
15124008,01089,"{'address_line1': '600 Executive Blvd', 'city': 'Southington', 'postal_code': '06489-6008', 'state': 'Connecticut'}",IN_STOCK,7.0
15124008,01089,"{'address_line1': '474 Chamberlain Hwy', 'city': 'Meriden', 'postal_code': '06451-1818', 'state': 'Connecticut'}",IN_STOCK,1.0
